id,target
46025,6
34405,0
48983,6
30899,16
11928,1
36736,0
14466,1
25321,4
11114,0
33244,0
57701,29
27476,5
13643,1
2214,13
22938,4
19379,5
12791,0
55056,14
47593,1
34061,15
16331,0
22104,1
7766,0
46441,4
2026,0
27644,0
13471,0
55264,19
26796,0
31721,6
34253,3
6486,1
19977,0
35381,1
7554,0
16103,7
22336,0
15786,5
5203,0
44124,8
14654,0
20461,2
41456,9
25113,2
57533,1
44918,3
33076,0
40584,0
3769,0
8381,0
9253,0
48174,2
51059,16
31980,9
26937,0
30852,0
48948,6
28091,5
23479,23
1802,1
36399,13
40319,1
38203,7
10469,0
15927,2
37079,2
15329,0
56872,1
21920,0
11789,0
26339,4
9061,0
48346,6
6815,1
54719,0
12930,0
29371,0
22799,0
6029,0
32953,1
59462,6
21578,0
24836,1
33881,4
39587,1
53964,2
38455,2
1668,0
17826,1
30638,3
9405,1
18052,10
19180,0
42218,0
34298,0
3903,0
18260,0
13688,1
9637,0
48510,0
54973,15
47558,1
17228,7
4128,1
59650,17
20698,1
10831,0
56618,19
38667,1
33875,4
58544,7
39573,1
11319,3
44927,0
54389,10
19174,0
49604,1
8523,2
50729,9
28633,1
19948,3
22309,1
34862,1
27449,5
54987,0
43930,1
28401,7
55855,18
11917,9
36709,8
39741,1
5832,0
49052,6
51891,10
31148,0
46826,1
13218,0
50943,3
48180,2
28859,0
43568,2
27811,12
28065,5
20208,0
58312,13
14801,2
56288,5
39325,0
57954,17
5658,0
41831,1
56886,1
57168,0
39117,3
19510,12
7933,0
42688,1
8147,0
9095,3
13816,0
34608,5
16938,7
31726,6
26791,0
55263,19
6481,0
50711,5
22331,0
46674,8
35386,1
7553,3
36503,0
25928,0
20466,10
5204,0
25114,2
41451,1
40583,0
33071,0
57534,12
36731,0
44311,0
32391,0
11113,0
57706,30
2213,9
13644,1
27471,5
12796,0
35988,0
55051,14
8729,0
50523,5
28439,4
43908,0
34066,15
7761,0
22103,1
44775,1
37287,0
20230,0
14005,0
36355,21
4580,1
24690,1
33627,10
28861,0
13220,0
27015,3
46022,0
7305,0
22567,0
49856,4
16752,2
17680,1
50147,1
34402,0
19528,0
13012,1
27227,15
46210,6
7137,3
34630,1
20002,0
58118,6
44547,9
5660,0
33415,2
58924,22
57150,0
11745,0
25570,1
41035,4
44781,1
15123,3
21316,7
4574,1
45653,5
24664,1
40321,1
11583,0
26133,3
29947,4
3751,0
30056,4
2683,0
28895,5
54513,1
22593,0
51061,16
17674,1
23441,0
42644,0
3563,1
12134,0
54721,25
9059,1
43796,6
51253,12
12908,0
35716,1
47336,2
17446,4
38835,15
5694,1
15311,9
38009,4
24456,1
25584,1
21918,0
13482,1
54345,13
30600,0
55297,19
18856,0
17022,1
23217,0
46680,8
19984,0
4322,0
45005,4
21540,2
20492,2
58588,6
32157,13
40577,0
33085,0
24032,0
15547,13
59668,17
10809,0
14495,1
32365,4
56620,29
10035,1
48528,11
18258,0
27485,5
12762,3
3335,20
17210,7
47560,1
7795,0
55899,18
51405,0
57953,17
44578,3
36158,0
56881,1
41836,1
49267,13
19517,0
55638,1
7934,0
27218,3
9092,1
7108,2
13811,31
28250,8
19725,0
8372,0
51896,10
48187,2
2648,2
50944,3
31973,1
22558,8
49869,4
28062,5
58315,13
45698,8
33618,10
41238,12
39322,3
11548,0
18293,0
19341,0
22900,0
28406,7
43937,1
54980,15
34059,3
55852,18
11910,1
53399,0
25319,4
57739,19
5835,0
25917,0
52079,0
58543,7
33872,4
20459,2
39574,1
53997,2
44920,3
13449,0
43339,1
8524,2
16907,0
31719,6
49603,1
19173,0
28634,1
2822,1
48517,0
23826,11
9630,0
54148,6
34891,2
6678,1
54974,15
42811,5
15578,0
59657,17
45208,4
10836,0
37628,0
4913,0
38660,1
59465,6
32954,0
33886,4
45806,1
32168,13
39580,1
38452,2
53963,2
40548,4
10238,4
27688,2
18055,10
48725,6
17821,1
9402,1
19187,0
18869,3
23228,0
51608,3
3904,0
7598,0
4779,0
56049,14
21927,0
18431,2
9066,0
12937,0
17479,5
12339,0
8386,0
29978,4
30069,4
9254,0
18603,12
26930,0
31987,13
28096,5
5499,0
1805,1
38204,7
25789,0
14852,10
57309,1
25729,12
39376,4
5439,0
21389,0
16739,2
46049,6
26990,3
34469,2
28036,5
49001,6
19771,1
12399,13
50910,17
8928,12
28204,7
13845,0
7960,0
19543,34
31329,1
8114,12
49233,20
18491,0
13079,1
39144,25
36930,8
57907,13
58173,2
20069,12
41862,9
39978,1
52449,16
28660,1
23288,4
2876,1
48785,6
17881,5
27628,3
55208,14
3198,0
49657,0
52811,10
39520,2
10298,1
44974,4
25943,23
44148,8
14638,0
33826,1
58517,0
11178,4
41608,0
39712,4
33228,2
5861,0
11944,9
58725,0
37688,2
43963,8
28452,3
50548,5
22168,1
34831,1
23886,1
2278,0
8742,0
19315,2
2882,1
35319,6
3950,0
29746,4
43399,13
9456,0
17875,5
18001,16
44980,4
38406,12
4947,0
38634,0
5895,1
21719,1
59603,17
10862,0
42845,2
29574,1
18233,0
23872,0
9664,0
30459,0
49491,1
42079,10
12709,1
35917,2
39382,3
45638,5
59267,4
29110,13
6248,0
19785,0
46881,11
26158,3
54578,0
48127,10
9200,1
12963,1
9032,1
18465,8
10608,4
40178,7
21973,2
32558,1
58187,2
56821,3
50577,5
22157,1
16362,0
46412,0
7735,1
55839,18
2247,25
43160,4
3395,2
55005,14
56680,1
11147,0
25372,5
10095,1
57752,19
36765,4
45297,4
52220,6
20600,2
5062,4
41405,0
11375,0
45899,4
25140,26
57560,14
33025,0
36557,0
44177,8
37485,4
20432,10
58528,7
17082,10
2849,0
7507,3
19924,0
22365,0
16150,1
51697,7
43352,1
55237,19
19118,11
49668,7
57104,0
33441,2
32593,0
11711,0
25524,0
57938,9
20056,20
39947,1
52476,16
21184,11
46244,0
7163,0
22701,1
16534,0
8917,12
50321,0
47396,2
55653,1
12194,0
31316,0
27273,0
49802,20
22533,11
46076,1
7351,0
6283,0
28009,5
31124,15
8319,0
55461,14
27041,2
2623,1
28835,0
43504,0
40381,0
57336,5
11523,0
25716,2
41253,12
20264,0
14051,0
44721,11
5406,1
15183,0
10637,1
40147,3
58984,8
59856,29
32567,3
14297,0
52482,16
15345,0
4712,4
7197,0
51207,5
9831,0
17412,1
23627,0
47362,2
26355,15
19588,0
12160,3
3537,0
6879,0
51035,16
46082,1
35570,1
6277,0
17620,3
29913,4
3705,0
54547,0
30002,4
48118,12
40375,0
24630,11
10405,0
56210,6
20290,5
53762,0
37227,2
59258,4
15177,0
21342,7
6613,0
17244,0
50583,5
28499,3
23071,0
16396,0
35114,10
54123,1
30466,5
43194,4
42046,10
3361,0
8789,0
12736,13
35928,2
25386,5
32331,4
24254,1
10061,0
36791,4
4144,1
45263,4
15513,1
5096,0
11381,0
24066,0
57594,14
10253,2
40523,4
1604,3
38439,2
15721,1
4376,0
44183,8
37471,4
17076,12
23243,1
18802,12
6421,11
22391,0
9469,0
54311,5
26731,8
12504,0
42274,1
16998,1
46288,0
9809,0
42628,6
12158,3
18462,8
9035,1
37811,0
21974,2
40943,0
53568,26
58180,2
59052,1
21148,0
24608,0
15973,0
1856,0
52688,4
59260,4
4518,1
29117,13
17618,3
30806,0
47168,1
9207,1
48120,12
32309,4
4940,3
10059,0
5892,0
38633,0
59604,17
44389,8
10865,0
43990,8
23049,0
29573,1
23875,0
18234,0
35910,2
49496,1
3359,0
6419,11
2885,1
29741,2
3957,0
18006,3
54329,5
9451,0
48776,6
8583,0
26709,1
38401,20
53930,2
44987,4
15719,1
37449,12
39715,1
24298,13
5866,1
4188,0
58722,0
17288,0
28455,3
55801,16
9697,1
43158,4
34836,1
19312,2
49462,1
22953,1
34238,0
16168,1
46618,1
48782,6
49650,0
16954,7
19120,11
25178,2
39527,22
52816,4
57558,14
25944,23
58510,15
33821,1
5268,2
22739,2
12990,1
6089,0
50319,21
28203,7
49234,20
19544,34
18496,9
20852,2
33479,12
39143,25
58174,2
41865,9
14855,10
15987,0
39371,4
44719,11
59294,0
26997,3
7369,1
31920,2
28031,5
55459,14
49006,6
8321,0
27079,1
11386,0
40524,4
57593,14
10254,2
24061,0
4371,0
15726,1
32938,1
44184,8
18805,12
6426,1
23244,1
17071,12
3968,0
18039,2
3154,1
42273,1
12503,0
17243,0
54918,3
51456,0
16391,3
43193,4
30461,0
54124,1
12731,0
26504,3
3366,1
22998,16
42041,1
32336,4
25381,5
21721,1
15514,1
45264,4
36796,4
4143,1
5091,0
51032,16
29128,7
17627,0
30839,0
47157,12
55492,14
3702,0
42425,0
13287,0
10402,0
24637,1
37220,0
1869,0
53765,0
21345,7
45600,1
4527,1
58983,8
40140,0
10630,1
24405,0
56025,14
14290,0
53557,5
56819,0
4715,4
21177,11
52485,5
15342,0
51200,5
7190,3
47365,2
13889,0
6042,0
23620,8
17415,1
3530,0
42617,6
12167,0
27280,0
30237,1
46071,12
34451,1
55466,14
26194,8
31123,0
49039,6
43503,0
28832,5
50928,5
2624,1
27046,2
13273,1
57331,5
41254,12
25711,20
11524,0
44726,11
53791,0
14056,0
20263,0
15184,0
52643,2
33446,10
58977,8
57103,0
25523,0
11716,0
36908,10
32594,0
40988,0
20051,31
36134,11
21183,11
39940,1
16533,0
8910,1
22706,1
7164,0
46243,0
47391,2
50326,0
7958,0
55654,1
12193,0
27274,0
43731,6
11372,0
41402,0
39518,2
33022,0
57567,14
4385,0
14600,13
5257,2
37482,4
44170,8
34207,0
28658,1
50742,1
17085,10
16157,1
51690,7
22362,2
7500,0
19923,0
46627,8
27610,3
13425,0
43355,1
55230,19
50570,5
7732,20
22150,9
42889,2
30495,5
2240,0
27422,16
13617,5
55002,14
11140,23
5859,0
10092,1
33210,0
45290,4
36762,4
44342,0
16398,0
28497,3
54911,0
9655,0
30468,5
23843,1
48572,6
18202,0
38605,0
4976,0
10853,0
5098,0
59632,17
21728,1
11981,1
56448,18
45863,0
24854,0
4378,0
59400,0
3961,0
35328,6
17078,10
49692,21
16996,1
17844,1
59858,29
39181,0
32569,0
21942,2
40149,15
20890,1
38053,4
10639,1
56810,0
59064,5
40975,0
13880,0
29313,2
12952,0
7199,0
18454,8
6877,0
9003,2
3539,0
19586,0
30830,3
6279,0
26955,0
9231,0
48116,12
54549,0
26169,3
51807,16
15945,10
14897,10
33689,1
59256,4
45609,1
37229,12
1860,0
36901,4
39175,0
20864,9
59090,5
39949,1
52478,16
20058,3
57936,1
13874,0
47398,2
8919,12
6883,0
13048,0
7951,0
19572,0
28007,5
34458,1
16708,0
50921,5
46844,11
19740,39
8317,0
38295,10
5408,1
53798,0
55837,18
22159,1
42880,2
50579,5
43952,1
28463,3
19324,0
8773,0
2249,2
34800,12
5850,0
33219,0
39723,15
4982,0
45299,4
45897,4
52820,6
14609,13
33817,3
44179,8
36559,0
25972,15
29783,0
51699,7
3995,0
7509,0
2847,0
28651,1
49666,7
16962,7
55239,19
24601,0
59269,4
45636,5
4511,1
53753,3
14094,0
48915,6
17611,0
34493,3
51004,5
48129,10
27084,1
54576,0
26156,3
51838,5
29922,4
42413,5
47353,2
23616,8
9800,0
46281,15
13083,1
54744,0
6848,1
30201,2
3506,1
42621,6
12151,0
26364,3
56013,14
32556,1
40176,7
45404,1
4723,0
15374,1
39982,1
38850,0
58189,2
53561,4
20093,0
16195,0
51652,4
29748,4
35317,6
18833,12
23272,4
17047,9
3162,1
12535,0
54320,5
43397,10
9458,0
30665,7
1635,1
40512,4
10262,3
25185,2
56477,18
53105,6
37440,12
5295,0
15710,11
10050,0
24265,0
37672,2
44380,8
45252,4
51460,0
23040,3
47505,5
6622,1
3350,0
31585,0
42077,10
2282,0
16161,1
22354,0
7536,0
19915,2
34231,0
23286,4
2878,1
31743,0
3196,0
49659,0
19129,11
27626,3
13413,0
30691,1
2044,0
10296,1
25171,2
11344,3
56483,18
41434,1
14636,23
33828,1
58519,0
5261,2
45094,5
52023,0
57763,28
24291,0
33226,15
41606,0
11176,0
5053,1
37686,2
20631,0
52211,6
4181,1
36754,0
7704,0
22166,1
17281,0
50546,5
55034,14
31571,3
42083,10
43151,4
23888,1
2276,0
27414,16
13621,16
25727,12
11512,1
57307,1
33642,11
52675,4
5437,0
44710,11
14060,0
20255,0
28038,5
47195,9
34467,2
46047,6
16737,11
31929,2
22502,1
43535,0
2612,1
27070,2
54582,0
13245,3
12397,13
55450,14
8328,0
6080,0
34655,1
50310,21
16505,3
8926,12
22730,1
7152,0
12999,1
13077,1
43707,6
26390,0
21989,2
41050,4
59893,0
58941,4
33470,12
57135,0
36102,10
39976,1
52447,16
53595,4
20067,12
5605,11
44942,9
39516,2
45890,4
5259,2
58521,20
25975,8
46629,8
16159,1
3992,0
28656,1
2840,0
34209,0
19111,0
8546,11
9494,2
55830,16
28464,3
43955,0
31549,0
8774,0
43169,4
48581,6
5857,2
4985,1
56689,0
39724,15
11972,1
27874,0
28000,5
31911,2
47991,4
18695,5
55468,14
14864,6
36308,11
14058,0
44728,11
39172,0
36906,4
33448,10
20863,10
59097,5
57931,0
40986,0
28232,8
50328,0
13873,0
22708,1
19575,0
8122,12
27880,0
17629,0
30837,0
29126,7
35579,11
26952,0
47965,4
13289,0
48111,3
9236,0
51800,16
15942,10
14890,22
24639,1
4529,1
59251,4
20299,0
21945,2
39186,0
38054,4
20897,1
56817,0
53559,5
40972,0
12955,1
29314,2
9004,2
30239,1
18453,8
6870,15
12169,0
19581,0
38430,10
11388,0
24853,0
59407,0
15728,1
25981,8
22398,0
6428,1
16991,0
48747,6
9460,0
17843,1
18037,2
42873,2
8780,0
18205,0
48575,6
9652,0
38602,0
4971,0
32338,4
10854,0
11986,1
36798,4
59635,17
50317,21
6087,0
34652,1
7155,0
22737,2
16502,0
8921,12
43700,0
13070,1
18498,9
7969,9
11727,0
36939,8
57132,0
40185,0
33477,12
58946,8
52440,16
15387,11
39971,1
36105,10
44525,9
5602,11
20060,20
15989,0
41265,10
33645,11
21380,3
20252,0
44717,11
5430,0
34460,2
16730,11
7367,1
54585,0
13242,3
27077,1
2615,0
43532,0
49008,6
55457,14
33221,0
5868,1
57764,28
25344,5
41601,0
37681,2
4186,0
36753,25
22161,1
16354,0
46424,4
34004,0
17286,0
50541,5
55033,14
34838,1
27413,16
9699,1
2271,0
43156,4
7531,0
22353,0
16166,1
50773,1
23281,4
55201,14
3191,0
17888,5
30696,2
27621,3
57556,14
52818,6
41433,1
11343,3
56484,18
5266,2
20404,10
14631,23
45093,5
10057,0
57790,19
56642,0
32307,4
44387,8
37675,2
4172,1
45255,4
15525,1
22195,1
54929,0
6625,1
47502,5
23047,0
42070,10
49498,1
3357,0
31582,0
26535,1
12700,1
2285,0
35310,6
16192,0
51655,4
17040,1
23275,4
18834,12
26707,9
12532,0
42242,0
3165,1
30662,7
43390,10
48778,6
18008,2
54327,5
24050,0
44989,4
10265,1
40515,4
56470,18
37447,12
5292,1
53102,6
15717,1
21522,2
4340,1
17424,4
23611,8
6073,0
46286,0
51231,0
30206,13
13084,1
12156,3
42626,6
3501,1
32551,8
59860,29
56014,14
10601,0
40171,7
33483,12
39985,1
15373,0
21146,0
56828,3
4724,0
45403,1
53566,26
56226,16
32763,0
24606,0
10433,0
15141,0
53754,0
34494,3
6241,0
47166,12
17616,0
30808,3
29119,13
7393,1
54571,0
27083,1
9209,1
42414,5
3733,0
26151,3
12909,0
29348,0
51252,12
23672,11
47337,2
26300,0
12135,0
9058,1
30265,7
43797,6
54720,0
10662,0
40112,20
32532,8
21919,0
56077,14
25585,1
57999,15
15310,1
4747,0
40320,1
10450,0
57397,5
56245,16
11582,0
53737,3
44780,1
37272,0
4575,1
45652,5
15122,3
22592,0
51060,16
6222,0
47105,11
17675,1
29946,4
31185,22
26132,3
2682,0
30057,4
28894,5
32364,4
41696,3
40744,20
10034,0
4111,9
45236,4
59669,17
15546,1
14494,1
6646,1
23024,0
51404,0
55898,18
18259,0
23818,11
48529,11
42013,1
3334,2
17023,1
23216,0
18857,0
46681,8
19985,0
51636,4
30601,0
13483,1
54344,13
55296,19
42221,0
32156,13
45838,0
40576,0
1651,0
33084,0
15774,5
21541,2
4323,0
45004,26
20493,2
58589,6
11112,0
25327,4
32390,0
33242,0
36730,0
21787,12
5037,1
34067,0
47595,1
50522,5
43909,0
28438,4
22102,1
16337,0
54182,2
27470,5
2212,0
43135,8
8728,0
35989,15
50710,0
6480,0
34255,3
46675,8
7552,0
19971,20
22330,0
16105,7
43307,0
13477,1
27642,0
26790,0
55262,19
16939,7
41450,1
40582,0
33070,0
15780,5
36502,0
25929,3
44122,8
5205,0
14652,0
22754,0
8942,0
23686,10
19529,0
3596,1
30291,0
13013,1
27226,15
57151,5
37888,13
58925,2
33414,2
41034,4
11744,0
56083,14
25571,1
5661,0
20003,0
52423,16
33626,10
24691,1
57363,5
11576,0
20231,0
14004,0
44774,1
5453,3
37286,0
4581,0
36354,21
16753,2
7304,0
34403,0
27828,12
50146,1
13221,0
27014,3
2676,0
28860,0
39581,1
32169,13
10239,4
38453,2
40549,4
59464,6
14699,3
23229,0
18868,3
51609,3
48724,6
17820,9
18054,10
19186,0
3139,1
54975,0
6679,9
42810,5
18266,0
54149,6
34890,2
23827,11
9631,0
4912,0
38661,1
33289,0
59656,17
15579,0
10837,0
31986,13
29145,0
26931,0
28097,5
30854,0
8387,0
29979,4
12338,3
18602,1
9255,0
30068,4
15921,2
1804,3
53708,2
5498,0
59232,4
21926,0
56048,14
56874,1
12936,0
8989,1
47308,2
48340,6
9067,0
18430,2
6813,1
31972,1
49868,4
22559,8
28063,5
50179,2
8373,2
19724,0
48186,2
2649,2
14807,2
33619,10
11549,0
41239,12
39323,3
58314,13
57952,17
41837,1
56880,1
7109,2
28251,8
7935,3
55639,1
19516,0
8141,4
9093,2
27219,15
39575,1
44921,3
52078,0
58542,7
20458,2
28635,1
2823,1
19172,0
16906,0
8525,2
49602,1
54981,0
55853,18
46478,4
34864,2
18292,0
19340,0
5834,0
57738,19
11911,9
58770,0
53398,0
5008,15
24696,9
33621,10
25744,10
11571,0
5454,3
37281,0
14003,0
52616,2
4586,2
36353,21
16754,2
22561,2
29189,2
17686,1
30898,3
34404,0
55433,14
46818,1
31176,0
43556,13
2671,2
27013,3
22753,0
7131,3
46216,15
13828,0
34636,1
28269,8
3591,1
27221,0
30296,0
33413,2
58922,22
57156,0
10691,0
25576,1
11743,0
56084,14
39129,3
20004,0
5666,0
52424,16
6487,1
34252,3
16102,7
22337,0
7555,0
19976,0
27645,0
13470,15
43300,11
2027,0
31720,6
55265,19
26797,0
25112,12
41457,9
33077,0
40585,0
57532,1
44919,3
36505,2
15787,5
20460,2
5202,0
44125,8
32397,0
25320,4
11115,0
57700,29
33245,0
11929,1
36737,0
50525,5
47592,1
34060,3
7767,3
46440,4
16330,3
22105,1
43132,8
2215,9
27477,5
54185,2
13642,1
12790,0
55057,14
22939,4
18850,0
23211,0
51631,4
19982,0
46686,8
13484,1
54343,13
17818,1
42226,0
55291,14
12556,0
56414,9
1656,20
33083,0
40571,0
45003,4
4324,0
15773,5
20494,10
37423,2
41691,1
32363,4
56626,29
38659,1
40743,20
21774,12
45231,4
37611,0
14493,1
17216,7
47566,1
34094,0
6641,1
35146,2
7793,0
51403,0
29519,4
42828,41
9609,0
54171,6
26551,1
3333,2
10457,0
57390,5
24662,1
15919,2
11585,0
21310,7
15125,3
45655,5
26909,0
22595,0
23447,0
17672,1
26135,3
3757,0
31182,22
29941,4
2685,0
30050,4
54515,1
51255,12
35710,1
47330,2
6017,0
23675,9
9863,0
50387,4
17440,4
3565,1
42642,0
12132,0
18408,11
48378,3
30262,1
10665,0
24450,1
25582,1
56070,14
32535,8
38833,0
40929,3
37047,12
5692,1
21122,0
59038,1
15317,0
28400,7
43931,1
54986,0
7758,0
55854,18
18295,0
34863,1
27448,0
55068,14
8710,7
39740,9
5833,0
40788,1
38692,2
11916,9
36708,8
11318,3
39572,1
53991,2
33874,4
50728,9
2824,1
22308,1
54388,2
49605,1
16901,0
8522,2
20807,1
25549,0
58121,6
5659,0
56887,1
41830,1
29384,0
34609,5
28256,8
42689,1
8146,4
9094,2
31975,1
27810,12
46827,1
19723,0
51890,10
31149,0
8374,2
50942,3
43569,2
48181,2
13219,0
14800,2
39324,3
56289,5
20209,0
38030,4
11788,0
36996,2
21921,0
37078,2
56873,1
15328,0
26338,4
18437,2
54718,0
6814,1
9060,1
2488,9
48347,6
26936,0
29142,7
51058,5
23478,23
28090,5
8380,0
3768,0
9252,0
48175,2
18605,12
38202,7
15926,2
32738,1
1803,0
59235,4
36398,13
47559,1
29526,4
42817,5
9636,0
48511,0
23820,11
13689,1
18261,0
4915,0
59651,17
10830,0
20699,1
45800,1
38454,2
59463,6
53159,0
34299,0
3902,0
18053,10
9404,2
17827,1
30639,3
12569,0
19181,0
57504,9
25124,2
32193,1
14663,0
20456,10
5234,1
44113,8
25918,0
21584,3
52076,0
16134,0
19940,1
46644,8
34264,0
50721,15
16908,0
55253,19
12594,0
27673,2
13446,0
54381,10
2011,0
7751,0
35184,2
46476,4
22133,1
43938,1
28409,7
50513,5
34056,3
26593,1
8719,0
43104,8
27441,0
13674,1
57736,14
40781,11
41653,0
39749,3
25316,4
11123,2
53396,0
14451,1
15583,0
36701,8
23485,23
27819,12
34432,0
46012,17
16762,2
49866,4
22557,8
48188,2
28851,0
43560,13
27025,3
51899,10
41237,12
11547,0
10495,0
57352,5
14809,2
33617,10
36365,21
5462,1
44745,1
14035,0
20200,0
25540,0
11775,0
41005,3
57160,0
41839,11
52412,16
58128,6
20032,0
37085,2
34600,15
50345,0
8973,1
22765,0
7107,2
27217,3
49268,13
55637,1
19518,0
17644,11
50183,2
31988,13
30066,4
54523,1
26103,0
3761,0
8389,0
29977,4
25786,0
10461,0
24654,2
40311,9
21326,7
15113,3
45663,5
36391,13
37243,1
5496,0
11781,0
56046,14
21928,0
59832,0
32503,0
38039,4
57194,0
24466,1
4776,0
21114,0
15321,0
38805,0
53534,5
37071,2
44583,3
47306,2
6021,0
23643,0
17476,5
8987,1
2481,0
9069,0
3553,1
31386,0
42674,0
12104,0
26331,4
40547,4
10237,4
45809,1
56422,5
41495,0
32167,13
14697,3
33889,4
53150,1
37415,2
45035,4
21570,1
15745,1
51607,3
6445,1
23227,0
3137,1
42210,0
12560,0
27687,2
30630,0
46482,4
17220,7
6677,1
12752,3
55095,28
3305,1
23829,11
48518,0
18268,0
33287,0
40775,1
56610,19
10839,0
37627,0
53362,2
20690,1
59658,17
15577,0
4120,1
13821,20
28260,8
23688,10
27228,15
3598,0
7904,0
55608,0
19527,0
36954,1
39120,3
10698,4
37886,13
58117,6
41208,1
11578,0
14836,12
33628,10
37288,4
58325,11
30891,0
28052,5
49859,4
31943,9
50974,5
2678,0
46811,0
19715,0
49065,2
8342,1
5805,0
39776,0
58741,0
59693,5
11920,1
16339,0
28436,4
34069,1
35987,0
34855,1
2812,1
28604,1
49633,15
16937,26
31729,0
8514,2
19143,9
13479,1
43309,3
38496,0
52875,17
39544,11
58573,0
25927,0
52049,0
38650,1
39782,0
41698,16
10806,0
59667,17
42821,5
29510,4
54944,0
6648,1
26558,1
19385,5
23816,1
18257,0
3934,0
51638,4
18859,0
23218,0
3108,0
55298,19
9432,1
17811,0
40578,0
10208,2
45836,0
52881,17
32964,0
47339,2
28294,7
12907,0
6822,9
9056,1
48371,0
8184,0
21917,25
38006,4
24459,1
37872,10
56845,3
59031,1
57997,15
15910,0
57399,5
38234,7
21319,7
30865,0
29174,3
9264,0
30059,4
50980,16
48143,10
18633,0
12309,0
29948,4
42819,5
51432,0
46485,4
35177,2
6670,1
47557,1
3302,1
26560,1
12755,0
54140,1
13687,11
9638,0
33280,3
38668,11
10002,3
56617,19
32352,4
53365,2
37620,0
4127,1
45200,4
15570,0
21745,1
10230,2
40540,4
32160,13
56425,30
37412,2
15742,1
21577,1
4315,0
7590,0
51600,3
17015,1
23220,0
18861,0
6442,11
3130,0
17829,1
27680,2
32504,0
11786,0
36998,2
56041,14
57193,0
10654,3
40124,0
4771,0
37076,2
53533,5
9852,3
17471,5
23644,0
6026,0
47301,10
22796,0
8980,1
51264,12
2486,0
30253,1
48349,2
18439,2
54716,0
26336,4
42673,0
3554,1
6214,0
47133,2
17643,10
50184,2
23476,23
48947,6
49895,4
16791,0
26938,0
54524,1
43593,0
29970,7
3766,0
15928,22
32736,1
24653,2
10466,0
36396,13
4543,1
45664,5
15114,3
21321,7
37244,1
5491,0
39118,3
41002,3
11772,0
24495,0
33422,2
58913,21
52415,16
56889,1
37082,2
20035,2
14200,0
50342,0
34607,5
7100,2
22762,0
16557,0
8974,1
43755,6
13025,1
27210,0
55630,1
34435,0
50170,1
23482,26
22550,8
16765,2
46015,0
7332,1
13217,0
2640,1
28856,0
31147,0
3792,0
55402,19
56287,5
11540,0
25775,0
10492,0
36362,21
45690,8
20207,0
14032,0
44742,1
5465,1
22134,1
46471,4
7756,0
35183,2
54988,0
34051,0
50514,5
22908,0
26594,1
55066,14
19349,1
13673,1
27446,0
43103,8
40786,11
33274,3
57731,14
11124,2
25311,4
5001,3
11918,9
36706,8
44928,0
57503,9
32194,1
41466,1
11316,3
44114,8
14664,0
52071,0
59499,6
21583,3
46643,8
7564,0
19947,2
22306,1
16133,0
50726,1
18895,15
34263,0
55254,19
12593,0
31711,6
13441,0
54386,2
15917,2
38233,7
10459,0
1832,1
29173,3
47930,2
48144,10
9263,0
50987,5
3759,0
49096,19
28293,7
50389,4
12900,1
48376,3
18406,1
54729,1
6825,1
26309,0
21910,25
59036,1
15319,0
57990,15
37049,12
40927,3
46688,8
3933,0
29725,2
48712,6
9435,20
17816,9
30608,3
1658,0
38465,2
52886,17
45831,0
21548,2
59452,0
32963,0
38657,1
4924,0
39785,0
10801,0
42826,5
55891,18
47568,1
17218,7
48520,0
9607,0
19978,0
22339,0
28603,1
50719,0
6489,0
19144,11
8513,2
49634,15
2029,0
44917,3
33079,0
38491,0
39543,5
11329,3
58574,0
15789,5
25920,0
5802,0
36739,0
59694,5
55865,18
28431,4
8721,0
49406,1
55059,14
27479,5
34852,1
39315,0
4588,2
52618,2
58322,13
27821,12
17688,1
30896,3
31944,1
43558,13
50973,5
31178,0
8345,1
49062,1
19712,0
28267,8
13826,0
34638,1
48382,3
7903,0
19520,0
49250,13
39127,3
25578,1
57158,0
37881,13
5668,0
57964,17
56816,0
59062,0
21944,2
39187,1
38055,4
20896,1
18452,8
9005,2
42618,6
19580,0
12168,0
13886,0
9839,0
29315,2
48110,3
13288,3
51801,16
17628,0
30836,0
27881,0
47158,12
35578,11
26953,0
29127,7
59250,4
4528,1
1866,0
15943,10
56218,6
24638,1
8781,0
23845,1
9653,0
51459,0
42872,2
28491,0
23079,0
10855,0
59634,17
36799,4
10069,0
38603,0
32339,4
4970,0
25980,8
53900,2
38431,2
45865,1
16990,0
49694,21
48746,6
17842,1
2089,0
22399,0
6429,1
8775,0
22963,11
48580,6
43168,4
13618,5
34806,12
55831,16
42886,2
28465,0
11973,1
5856,2
39725,3
56688,0
4984,15
58520,15
5258,2
44943,1
45891,4
39517,2
49660,0
19110,0
9495,2
3993,12
16158,1
29785,0
34208,0
28657,1
2841,0
41855,20
59096,5
58144,2
40987,0
57930,0
36907,10
39173,0
58978,8
33449,10
20862,10
6885,15
19574,3
7957,0
50329,0
27049,2
18694,5
19746,0
55469,14
46842,1
8311,12
28001,5
27875,0
7359,0
31910,5
36309,11
44729,11
1892,0
14059,0
39341,1
14865,10
38293,10
26706,9
12533,0
54326,5
18009,12
30663,7
16193,0
51654,4
3958,0
6416,1
18835,12
17041,1
23274,4
53103,6
5293,0
59439,0
21523,2
40514,4
24051,0
44988,4
10264,1
25183,2
37674,2
21711,4
4173,1
45254,4
10056,3
